bootstrap_draw,total_event_copies,captured__primary_31_60__multi_horizon,captured__primary_31_60__direct_60_day,capture_rate_difference__primary_31_60,captured__secondary_1_60__multi_horizon,captured__secondary_1_60__direct_60_day,capture_rate_difference__secondary_1_60
4419,593,252,188,0.10792580101180438,370,241,0.21753794266441828
4420,708,257,193,0.0903954802259887,464,280,0.25988700564971745
4421,663,229,187,0.06334841628959276,387,274,0.17043740573152344
4422,644,239,214,0.038819875776397506,395,306,0.1381987577639751
4423,792,283,186,0.12247474747474746,496,277,0.27651515151515155
4424,638,242,200,0.06583072100313475,375,269,0.16614420062695928
4425,687,245,204,0.05967976710334788,400,265,0.19650655021834057
4426,742,269,202,0.09029649595687328,486,268,0.2938005390835579
4427,716,271,221,0.06983240223463683,448,304,0.2011173184357542
4428,742,270,213,0.07681940700808626,463,289,0.2345013477088949
4429,735,267,198,0.09387755102040818,482,303,0.2435374149659864
4430,760,281,195,0.11315789473684207,457,276,0.23815789473684212
4431,656,268,195,0.11128048780487804,413,281,0.2012195121951219
4432,714,266,187,0.11064425770308123,451,276,0.24509803921568624
4433,689,271,209,0.08998548621190128,451,302,0.21625544267053698
4434,709,263,197,0.09308885754583918,455,278,0.24964739069111425
4435,679,261,204,0.08394698085419738,426,286,0.20618556701030927
4436,723,262,203,0.08160442600276624,472,296,0.2434301521438451
4437,658,246,180,0.1003039513677812,418,251,0.2537993920972644
4438,679,243,192,0.07511045655375553,426,285,0.2076583210603829
4439,695,263,207,0.08057553956834529,443,281,0.2330935251798561
4440,699,266,210,0.08011444921316163,458,283,0.2503576537911302
4441,676,252,191,0.09023668639053256,436,278,0.23372781065088755
4442,730,283,247,0.049315068493150704,446,312,0.18356164383561646
4443,750,277,216,0.08133333333333337,471,308,0.21733333333333332
4444,709,258,192,0.09308885754583918,468,258,0.29619181946403383
4445,590,233,209,0.040677966101694885,372,281,0.1542372881355933
4446,662,260,187,0.11027190332326287,427,260,0.25226586102719034
4447,668,265,195,0.10479041916167664,433,288,0.21706586826347302
4448,668,242,176,0.09880239520958084,410,256,0.2305389221556886
4449,690,270,205,0.09420289855072467,436,307,0.18695652173913047
4450,739,274,194,0.10825439783491203,488,283,0.2774018944519621
4451,751,252,192,0.07989347536617841,480,266,0.28495339547270304
4452,692,266,214,0.07514450867052025,422,289,0.1921965317919075
4453,673,240,200,0.059435364041604766,410,273,0.20356612184249623
4454,596,230,176,0.09060402684563756,372,259,0.1895973154362416
4455,579,232,186,0.07944732297063906,348,254,0.16234887737478415
4456,709,273,206,0.09449929478138225,465,310,0.21861777150916784
4457,735,298,214,0.11428571428571427,456,301,0.2108843537414966
4458,756,269,209,0.07936507936507936,467,315,0.201058201058201
4459,777,264,196,0.08751608751608753,473,275,0.2548262548262548
4460,838,317,240,0.09188544152744632,528,328,0.23866348448687347
4461,640,246,182,0.10000000000000003,383,234,0.23281249999999998
4462,607,255,204,0.08401976935749583,415,266,0.24546952224052715
4463,641,244,197,0.07332293291731667,394,270,0.19344773790951642
4464,732,262,194,0.09289617486338797,448,277,0.23360655737704922
4465,754,290,224,0.08753315649867377,460,309,0.20026525198939
4466,695,260,209,0.07338129496402879,444,289,0.22302158273381295
4467,793,300,231,0.08701134930643128,505,317,0.2370744010088272
4468,666,254,194,0.09009009009009011,389,268,0.1816816816816817
4469,671,261,216,0.06706408345752612,400,281,0.1773472429210134
4470,627,246,196,0.07974481658692184,416,274,0.22647527910685805
4471,693,281,209,0.10389610389610393,452,276,0.253968253968254
4472,637,252,224,0.04395604395604391,405,302,0.16169544740973307
4473,758,298,234,0.08443271767810023,487,333,0.2031662269129288
4474,688,280,214,0.09593023255813954,441,308,0.1933139534883721
4475,729,282,228,0.07407407407407407,454,308,0.20027434842249658
4476,703,286,216,0.09957325746799428,469,302,0.23755334281650065
4477,717,259,192,0.09344490934449096,446,285,0.22454672245467222
4478,678,258,221,0.05457227138643067,443,297,0.21533923303834812
4479,730,265,212,0.07260273972602743,438,307,0.17945205479452053
4480,706,269,220,0.06940509915014165,435,308,0.179886685552408
4481,715,282,194,0.12307692307692308,499,299,0.27972027972027974
4482,671,281,211,0.10432190760059612,442,304,0.20566318926974664
4483,705,288,220,0.09645390070921983,465,303,0.22978723404255313
4484,683,247,206,0.06002928257686674,430,284,0.21376281112737916
4485,713,255,204,0.0715287517531557,462,294,0.23562412342215994
4486,680,263,187,0.11176470588235293,455,265,0.2794117647058823
4487,657,243,176,0.1019786910197869,382,235,0.2237442922374429
4488,773,301,243,0.07503234152652005,560,343,0.2807244501940491
4489,713,265,228,0.05189340813464238,432,320,0.1570827489481066
4490,625,236,207,0.0464,373,267,0.16959999999999997
4491,736,257,220,0.05027173913043481,495,315,0.24456521739130432
4492,619,229,189,0.06462035541195477,407,274,0.2148626817447496
4493,669,238,173,0.09715994020926755,408,260,0.22122571001494767
4494,708,269,202,0.09463276836158196,462,293,0.23870056497175146
4495,631,236,182,0.08557844690966715,368,255,0.17908082408874798
4496,717,309,243,0.09205020920502094,466,326,0.19525801952580196
4497,733,297,247,0.06821282401091405,505,318,0.2551159618008185
4498,672,263,197,0.0982142857142857,435,278,0.23363095238095244
4499,727,268,231,0.05089408528198075,404,301,0.14167812929848694
4500,707,272,217,0.07779349363507782,444,292,0.21499292786421503
4501,698,264,199,0.09312320916905448,453,253,0.2865329512893983
4502,679,259,181,0.11487481590574372,448,269,0.26362297496318116
4503,713,263,194,0.09677419354838712,450,284,0.2328190743338009
4504,697,276,216,0.08608321377331424,436,298,0.19799139167862262
4505,693,248,189,0.08513708513708518,462,266,0.2828282828282828
4506,727,269,207,0.08528198074277854,448,308,0.1925722145804677
4507,718,257,192,0.09052924791086348,443,265,0.24791086350974934
4508,839,305,257,0.05721096543504173,515,357,0.18831942789034561
4509,660,264,186,0.11818181818181822,408,253,0.2348484848484848
4510,673,241,174,0.09955423476968794,382,255,0.1887072808320951
4511,623,243,181,0.09951845906902085,390,254,0.21829855537720705
4512,768,279,227,0.06770833333333331,486,303,0.23828125
4513,655,232,207,0.03816793893129772,405,291,0.17404580152671761
4514,665,258,197,0.09172932330827066,416,279,0.20601503759398498
4515,671,254,201,0.07898658718330848,433,277,0.2324888226527571
4516,746,288,211,0.10321715817694366,483,312,0.2292225201072386
4517,691,279,224,0.07959479015918958,449,319,0.18813314037626633
4518,732,239,196,0.05874316939890706,449,285,0.2240437158469945
4519,744,259,175,0.11290322580645162,415,261,0.20698924731182788
4520,735,258,214,0.05986394557823127,450,319,0.1782312925170068
4521,631,247,179,0.10776545166402535,403,243,0.2535657686212361
4522,734,274,195,0.10762942779291557,456,277,0.24386920980926424
4523,642,252,183,0.1074766355140187,406,260,0.2274143302180685
4524,765,276,224,0.06797385620915031,488,322,0.21699346405228753
4525,809,282,205,0.09517923362175523,478,299,0.22126081582200247
4526,714,273,206,0.0938375350140056,440,270,0.23809523809523814
4527,705,279,201,0.11063829787234042,442,277,0.23404255319148937
4528,707,269,215,0.07637906647807635,466,288,0.25176803394625175
4529,853,310,249,0.07151230949589682,563,361,0.23681125439624856
4530,730,283,200,0.11369863013698633,474,278,0.2684931506849315
4531,684,248,180,0.09941520467836257,405,276,0.18859649122807015
4532,784,315,190,0.1594387755102041,562,287,0.350765306122449
4533,681,262,198,0.09397944199706315,425,279,0.21439060205580024
4534,753,275,215,0.07968127490039839,421,303,0.15670650730411684
4535,583,240,215,0.04288164665523159,378,292,0.1475128644939966
4536,661,278,216,0.09379727685325268,436,295,0.21331316187594557
4537,700,259,195,0.09142857142857141,450,278,0.24571428571428577
4538,649,245,204,0.06317411402157164,389,282,0.16486902927580893
4539,709,281,230,0.07193229901269393,449,329,0.16925246826516221
4540,831,302,236,0.07942238267148011,514,346,0.20216606498194944
4541,708,275,210,0.09180790960451979,461,306,0.21892655367231634
4542,717,276,215,0.08507670850767085,465,304,0.22454672245467222
4543,744,267,168,0.13306451612903228,468,243,0.3024193548387097
4544,762,288,227,0.08005249343832022,497,306,0.25065616797900264
4545,681,260,195,0.09544787077826727,439,290,0.21879588839941266
4546,678,274,225,0.07227138643067843,449,311,0.20353982300884954
4547,737,289,231,0.07869742198100405,477,326,0.2048846675712348
4548,726,275,217,0.07988980716253441,501,330,0.23553719008264468
4549,714,260,191,0.09663865546218486,468,283,0.25910364145658266
4550,716,266,206,0.08379888268156427,459,298,0.22486033519553078
4551,689,243,195,0.06966618287373005,433,285,0.21480406386066758
4552,674,247,194,0.07863501483679525,403,267,0.2017804154302671
4553,688,275,211,0.09302325581395349,460,310,0.21802325581395343
4554,663,263,244,0.028657616892910964,425,314,0.16742081447963808
4555,687,290,215,0.10917030567685587,433,299,0.19505094614264917
4556,733,289,229,0.08185538881309684,501,330,0.2332878581173261
4557,670,267,225,0.06268656716417909,414,298,0.17313432835820902
4558,653,245,193,0.07963246554364473,399,261,0.21133231240428796
4559,708,258,206,0.07344632768361581,461,285,0.2485875706214689
4560,723,255,179,0.10511756569847858,469,258,0.2918395573997234
4561,597,241,199,0.07035175879396988,387,269,0.19765494137353434
4562,615,256,198,0.09430894308943089,404,263,0.2292682926829268
4563,618,229,190,0.06310679611650483,405,263,0.22977346278317157
4564,630,245,205,0.06349206349206349,389,262,0.2015873015873016
4565,713,268,227,0.05750350631136042,452,326,0.1767180925666199
4566,733,269,192,0.10504774897680763,461,281,0.24556616643929063
4567,681,253,207,0.06754772393538916,428,290,0.20264317180616742
4568,653,219,159,0.09188361408882084,394,240,0.23583460949464014
4569,660,276,200,0.11515151515151512,452,303,0.2257575757575757
4570,664,248,204,0.06626506024096385,429,297,0.1987951807228916
4571,707,282,233,0.06930693069306931,463,311,0.21499292786421498
4572,657,241,188,0.0806697108066971,381,255,0.19178082191780826
4573,735,284,234,0.06802721088435376,476,308,0.2285714285714286
4574,741,290,222,0.09176788124156543,494,299,0.2631578947368421
4575,729,277,218,0.08093278463648834,446,287,0.21810699588477367
4576,716,263,198,0.0907821229050279,450,285,0.23044692737430172
4577,731,264,215,0.06703146374829,465,291,0.23803009575923395
4578,755,296,242,0.07152317880794701,488,326,0.21456953642384108
4579,653,266,184,0.1255742725880551,420,249,0.26186830015313933
4580,750,283,252,0.04133333333333333,481,355,0.16799999999999998
4581,702,273,218,0.07834757834757833,458,305,0.21794871794871795
4582,640,264,210,0.08437499999999998,420,296,0.19374999999999998
4583,647,247,186,0.09428129829984544,386,256,0.2009273570324575
4584,646,218,185,0.051083591331269385,376,266,0.1702786377708978
4585,754,291,226,0.08620689655172414,489,297,0.2546419098143236
4586,727,276,221,0.0756533700137551,452,303,0.20495185694635487
4587,736,282,177,0.14266304347826084,456,255,0.2730978260869565
4588,702,283,208,0.10683760683760685,475,313,0.23076923076923073
4589,635,243,184,0.09291338582677167,389,258,0.20629921259842515
4590,740,267,206,0.08243243243243242,447,293,0.20810810810810815
4591,685,273,218,0.08029197080291967,429,305,0.18102189781021893
4592,694,294,220,0.10662824207492794,462,312,0.21613832853025938
4593,789,292,215,0.09759188846641315,486,296,0.24081115335868192
4594,691,284,215,0.09985528219971057,440,293,0.2127351664254703
4595,681,259,177,0.12041116005873714,437,261,0.25844346549192365
4596,692,270,229,0.05924855491329478,475,326,0.21531791907514447
4597,697,292,219,0.10473457675753228,463,319,0.2065997130559541
4598,682,232,191,0.060117302052785926,400,271,0.1891495601173021
4599,638,266,204,0.09717868338557994,426,308,0.18495297805642635
4600,662,241,188,0.08006042296072508,419,255,0.24773413897280966
4601,690,243,190,0.07681159420289857,423,273,0.2173913043478261
4602,594,213,173,0.06734006734006731,356,257,0.16666666666666674
4603,666,254,188,0.09909909909909909,427,257,0.2552552552552553
4604,723,253,174,0.10926694329183953,471,259,0.29322268326417705
4605,680,258,195,0.09264705882352942,421,269,0.22352941176470592
4606,660,246,207,0.05909090909090908,408,293,0.1742424242424242
4607,712,265,195,0.09831460674157305,456,273,0.25702247191011235
4608,695,255,208,0.06762589928057555,426,290,0.19568345323741004
4609,709,257,206,0.07193229901269393,439,288,0.21297602256699583
4610,698,273,210,0.09025787965616044,447,279,0.24068767908309463
4611,695,274,214,0.08633093525179858,469,289,0.2589928057553957
4612,738,273,202,0.09620596205962062,451,275,0.23848238482384831
4613,654,257,216,0.06269113149847094,422,299,0.18807339449541288
4614,700,276,225,0.07285714285714284,446,299,0.20999999999999996
4615,693,257,197,0.08658008658008659,440,308,0.19047619047619047
4616,786,288,197,0.1157760814249364,483,286,0.2506361323155216
4617,740,278,223,0.07432432432432434,504,323,0.24459459459459465
4618,617,235,209,0.04213938411669366,386,286,0.1620745542949757
4619,643,261,212,0.07620528771384139,446,274,0.2674961119751166
4620,730,247,203,0.0602739726027397,442,304,0.1890410958904109
4621,734,293,227,0.08991825613079019,472,317,0.21117166212534055
4622,681,252,183,0.10132158590308371,434,261,0.2540381791483113
4623,667,249,185,0.09595202398800601,412,272,0.20989505247376317
4624,652,258,215,0.06595092024539878,403,282,0.18558282208588955
4625,687,250,208,0.06113537117903928,429,276,0.22270742358078605
4626,677,277,217,0.08862629246676512,449,304,0.21418020679468242
4627,673,256,196,0.0891530460624071,432,288,0.2139673105497772
4628,698,244,178,0.09455587392550147,432,264,0.24068767908309452
4629,617,260,212,0.07779578606158832,426,304,0.19773095623987041
4630,734,268,229,0.05313351498637603,497,331,0.22615803814713892
4631,726,282,230,0.07162534435261708,481,330,0.20798898071625344
4632,667,254,199,0.0824587706146927,402,290,0.1679160419790105
4633,722,254,180,0.10249307479224379,457,246,0.2922437673130193
4634,716,278,210,0.09497206703910616,456,286,0.23743016759776536
4635,689,263,206,0.0827285921625544,437,288,0.21625544267053703
4636,674,256,216,0.05934718100890207,412,310,0.1513353115727003
4637,738,282,224,0.07859078590785912,475,321,0.20867208672086723
4638,593,231,176,0.09274873524451938,393,257,0.22934232715008435
4639,705,275,218,0.08085106382978724,412,308,0.14751773049645384
4640,696,290,233,0.08189655172413796,449,314,0.19396551724137928
4641,720,286,222,0.08888888888888885,477,325,0.21111111111111108
4642,711,275,221,0.07594936708860756,432,321,0.15611814345991565
4643,657,238,206,0.0487062404870624,386,289,0.1476407914764079
4644,625,244,202,0.06720000000000004,394,273,0.19359999999999994
4645,792,292,244,0.06060606060606061,508,326,0.22979797979797983
4646,751,279,190,0.118508655126498,478,270,0.27696404793608526
4647,705,264,204,0.08510638297872342,467,285,0.2581560283687943
4648,731,279,215,0.08755129958960328,456,305,0.20656634746922026
4649,671,262,215,0.07004470938897167,418,291,0.18926974664679586
4650,678,270,222,0.07079646017699115,442,310,0.19469026548672563
4651,813,284,215,0.08487084870848705,530,322,0.2558425584255843
4652,729,273,197,0.10425240054869689,451,288,0.22359396433470513
4653,703,272,213,0.08392603129445236,456,289,0.23755334281650076
4654,732,283,197,0.11748633879781417,463,283,0.2459016393442623
4655,653,257,215,0.06431852986217462,404,303,0.1546707503828484
4656,691,286,208,0.11287988422575979,479,297,0.2633863965267728
4657,710,282,214,0.09577464788732398,472,298,0.24507042253521127
4658,692,260,204,0.08092485549132944,425,270,0.22398843930635837
4659,679,268,202,0.09720176730486008,432,292,0.2061855670103092
4660,670,254,224,0.04477611940298504,450,308,0.21194029850746277
4661,690,276,216,0.08695652173913043,442,292,0.2173913043478261
4662,670,271,215,0.08358208955223884,461,309,0.2268656716417911
4663,676,254,171,0.12278106508875736,411,254,0.23224852071005925
4664,758,269,195,0.09762532981530342,493,279,0.28232189973614774
4665,690,277,215,0.08985507246376812,448,309,0.20144927536231877
4666,695,263,226,0.05323741007194244,463,320,0.20575539568345325
4667,771,286,233,0.06874189364461741,484,317,0.21660181582360571
4668,634,235,174,0.09621451104100948,396,243,0.24132492113564669
4669,734,275,206,0.09400544959128065,461,285,0.23978201634877383
4670,752,286,229,0.07579787234042551,489,337,0.20212765957446804
4671,704,260,191,0.09801136363636365,434,267,0.23721590909090906
4672,679,235,204,0.04565537555228277,412,293,0.17525773195876282
4673,641,242,186,0.0873634945397816,393,263,0.20280811232449303
4674,605,236,224,0.019834710743801665,371,298,0.12066115702479341
4675,715,283,215,0.09510489510489512,445,306,0.1944055944055944
4676,755,253,191,0.08211920529801325,450,259,0.2529801324503312
4677,751,289,231,0.07723035952063917,469,302,0.22237017310252993
4678,657,263,198,0.0989345509893455,429,272,0.23896499238964997
4679,610,211,198,0.021311475409836023,358,286,0.11803278688524593
